Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1242450688,R. Beatty,Robert Beatty,Beatty,Robert,C,Norfolk State University,NORF,3904,Norfolk State,BBC,L,R,186,45,0,0.178,0.229,0.093,0,0,32.10%,11.30%,-,0,-,-,-,-,-,40.30%,-,100.00%,-,12.90%,-,0,-,0,-,-,68.00%
1,1263483392,T. Cotten,Tyler Cotten,Cotten,Tyler,C,George Mason University,GMU,730265088,George Mason,BBC,R,R,232,81,0,0.173,0.2,0.213,4,1,21.80%,2.30%,96.4,93.9,101.3,101.3,19.2,66.70%,33.30%,53.90%,63.60%,71.40%,21.10%,12.50%,-,-,-,0,50.00%,67%,76.80%
1,1334587904,T. Smith,Tyler Smith,Smith,Tyler,1B,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,L,R,208,81,6,0.235,0.292,0.353,3,0,12.40%,13.40%,85.5,74.6,101.4,101.4,27.5,25.00%,0.00%,47.10%,50.00%,100.00%,23.10%,6.30%,-,0,-,0,100.00%,25%,86.70%
1,1092369408,M. Kenney,Matthew Kenney,Kenney,Matthew,C,Siena College,SIE,730382592,Siena,BBC,R,R,173,45,0,0.2,0.232,0.093,2,0,32.00%,0.00%,54.7,61.4,61.4,61.4,35.9,0.00%,0.00%,44.50%,100.00%,75.00%,0.00%,14.50%,-,0,-,0,-,0%,67.50%
1,1113765632,D. Melfi,David Melfi,Melfi,David,C,Wagner College,WAG,730192640,Wagner,BBC,R,R,419,112,0,0.232,0.298,0.183,5,2,28.00%,9.80%,79.2,84,97,106.2,8.4,35.30%,11.80%,48.40%,65.30%,72.30%,33.30%,14.60%,25.00%,0,66.70%,0,44.40%,29%,70.00%
1,1137294080,E. Dix,Eliot Dix,Dix,Eliot,IF,Longwood University,LONG,730219264,Longwood,BBC,L,R,328,126,0,0.341,0.388,0.266,5,3,13.90%,11.10%,83.9,89.3,92.2,98.8,10.2,30.00%,0.00%,45.10%,75.00%,94.40%,31.30%,2.40%,-,0.169,0.00%,-,81.00%,5%,94.60%
1,1140709632,H. Stokely,Hunter Stokely,Stokely,Hunter,1B,University of North Carolina,UNC,730181888,North Carolina,BBC,L,R,729,186,0,0.285,0.346,0.303,9,2,22.10%,9.70%,85.7,86.1,102.7,108.9,8,30.10%,15.50%,46.80%,69.80%,86.00%,28.50%,13.40%,18.80%,0.291,61.50%,0.068,47.90%,37%,71.30%
1,1146916096,P. Haskin,Parker Haskin,Haskin,Parker,C,Elon University,ELON,730252544,Elon,BBC,L,R,400,154,0,0.201,0.253,0.232,5,1,11.70%,10.10%,80.8,79.7,91,100.3,25,30.00%,0.00%,46.50%,61.50%,95.80%,18.80%,2.00%,0.00%,0.211,50.00%,0,66.70%,10%,95.70%
1,1159936000,H. Martinez,Henry Martinez,Martinez,Henry,OF,Wagner College,WAG,730192640,Wagner,BBC,L,L,210,50,0,0.16,0.288,0.36,1,2,32.80%,9.80%,75,85.7,96.3,98.4,14.6,16.70%,16.70%,34.30%,61.10%,72.70%,35.00%,10.00%,-,-,-,-,57.10%,33%,70.80%
1,1263368704,L. Torres,Lukas Torres,Torres,Lukas,CF,Wagner College,WAG,730192640,Wagner,BBC,L,L,627,139,0,0.245,0.31,0.242,5,0,18.20%,12.90%,88.1,93.2,93.2,93.2,-5,15.40%,0.00%,33.00%,54.40%,89.20%,7.70%,3.70%,16.70%,0.224,25.00%,0.062,57.10%,8%,88.90%
1,1316043776,M. Matthews,Mateo Matthews,Matthews,Mateo,1B,Wagner College,WAG,730192640,Wagner,BBC,L,R,467,105,0,0.19,0.282,0.223,4,2,29.40%,11.90%,81.2,92,97.6,100.5,5.9,28.60%,9.50%,40.30%,62.30%,76.70%,21.00%,13.70%,50.00%,0.12,50.00%,0.066,40.90%,19%,66.00%
1,1090442496,X. Baker,Xavier Baker,Baker,Xavier,SS,Wagner College,WAG,730192640,Wagner,BBC,R,R,295,69,0,0.232,0.288,0.164,5,0,37.80%,8.50%,78.4,82.2,94.6,96.6,11.3,40.00%,0.00%,35.90%,50.00%,87.10%,20.50%,11.50%,66.70%,0.232,100.00%,0,29.40%,7%,67.90%
1,1214273536,K. Shelton,Keondre Shelton,Shelton,Keondre,u,Longwood University,LONG,730219264,Longwood,BBC,R,R,254,73,0,0.205,0.259,0.2,2,1,25.90%,8.60%,87.9,89.7,97.2,103.9,8.1,22.70%,9.10%,45.30%,70.60%,68.30%,23.00%,13.00%,0.00%,-,-,-,39.10%,23%,71.30%
1,1214273792,C. McCloud,Corbin McCloud,McCloud,Corbin,C,Longwood University,LONG,730219264,Longwood,BBC,R,R,321,84,0,0.19,0.262,0.205,1,0,30.10%,14.60%,76.5,78.5,90.3,96.1,12,23.50%,5.90%,38.90%,75.00%,73.30%,22.60%,9.30%,-,0.289,50.00%,0,57.10%,12%,76.00%
1,1311346432,J. Burley,Jacob Burley,Burley,Jacob,C,Brown University,BRWN,730236160,Brown,BBC,R,R,469,126,0,0.183,0.253,0.258,2,2,26.80%,8.10%,79.1,63.6,97.9,98.3,15.2,37.50%,25.00%,48.00%,65.80%,72.00%,22.90%,11.10%,-,0,-,-,75.00%,38%,76.90%
1,1090284288,R. Chumley,Reed Chumley,Chumley,Reed,IF,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,612,148,0,0.189,0.279,0.317,2,5,29.10%,10.50%,76,73.3,101.4,103.3,14,24.00%,8.00%,41.50%,71.40%,76.70%,27.00%,12.30%,50.00%,0.38,100.00%,-,66.70%,28%,70.50%
1,1184585984,J. Wetherholt,JJ Wetherholt,Wetherholt,JJ,IF,West Virginia University,WVU,5327,West Virginia,BBC,L,R,901,208,0,0.308,0.388,0.336,17,5,17.50%,10.60%,85.8,89.5,99.5,103.8,5.7,36.20%,22.80%,45.30%,71.60%,88.40%,25.10%,9.20%,6.50%,0.2,31.30%,0.686,62.00%,37%,79.70%
1,1204040448,G. Hussey,Grant Hussey,Hussey,Grant,1B,West Virginia University,WVU,5327,West Virginia,BBC,L,R,843,178,0,0.242,0.378,0.331,10,11,31.40%,13.60%,89.2,90.6,104.9,109.9,21,31.50%,20.20%,46.30%,72.40%,74.80%,32.00%,14.00%,45.50%,0.061,50.00%,0.264,58.80%,51%,69.70%
1,1083751168,J. Wagner,Jeremy Wagner,Wagner,Jeremy,OF,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,443,111,0,0.234,0.267,0.27,4,1,22.20%,6.30%,78.5,91.2,96.6,101,1.5,36.00%,14.00%,48.10%,64.90%,87.80%,31.10%,9.70%,20.00%,0.14,-,-,66.70%,22%,79.80%
1,1098521856,B. Frederick,Bryce Frederick,Frederick,Bryce,u,Towson University,TOWS,730318336,Towson,BBC,R,R,249,81,0,0.21,0.237,0.233,3,1,21.30%,4.50%,79.3,78.5,95,100.6,14,36.10%,5.60%,51.00%,80.00%,91.70%,35.00%,8.80%,14.30%,0.18,33.30%,0.427,60.70%,14%,82.70%
1,1156588032,J. Peyton,Jordan Peyton,Peyton,Jordan,SS,Towson University,TOWS,730318336,Towson,BBC,R,R,396,158,6,0.234,0.27,0.267,6,2,6.40%,4.10%,73.6,73.7,92.8,95.9,15.8,28.30%,0.00%,54.80%,72.20%,95.70%,34.90%,4.80%,0.00%,0.146,100.00%,0,72.70%,4%,91.20%
1,1256853248,D. Barnett,Devan Barnett,Barnett,Devan,OF,Virginia Commonwealth University,VCU,730179328,VCU,BBC,L,L,221,47,0,0.255,0.343,0.234,2,1,36.20%,12.10%,79.5,73.2,102.9,106.4,-0.4,16.70%,16.70%,36.70%,53.10%,58.80%,24.00%,16.30%,33.30%,0.281,-,-,27.80%,33%,55.60%
1,1312921856,E. Dickerson,Elijah Dickerson,Dickerson,Elijah,OF,Towson University,TOWS,730318336,Towson,BBC,L,R,630,187,0,0.267,0.361,0.218,10,10,21.00%,8.40%,83.9,85,102,105,13.4,32.80%,22.40%,46.80%,68.80%,76.80%,33.70%,9.50%,66.70%,0.298,20.00%,0.087,65.10%,29%,79.70%
1,1237369856,M. Kemp,Matt Kemp,Kemp,Matt,IF,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,314,71,0,0.324,0.381,0.33,1,1,33.30%,10.30%,84.6,84,100.6,102.7,-0.8,24.10%,13.80%,29.90%,54.30%,88.20%,15.80%,7.60%,0.00%,-,0.00%,0.455,21.10%,38%,74.50%
1,1077015040,J. King,Jake King,King,Jake,LF,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,L,L,663,177,3,0.277,0.352,0.259,8,4,26.40%,14.20%,84.6,86.2,97.6,102.7,9.4,50.00%,20.00%,37.30%,72.70%,62.50%,23.10%,7.70%,100.00%,0,-,-,50.00%,30%,79.40%
1,1131893504,C. Kenny,Craig Kenny,Kenny,Craig,C,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,470,148,0,0.243,0.321,0.245,4,5,18.20%,10.60%,77.4,68.7,92.6,105.3,40,14.30%,0.00%,34.70%,78.60%,100.00%,15.40%,1.90%,-,-,-,-,50.00%,14%,94.50%
1,1166008832,C. Wagner,Caden Wagner,Wagner,Caden,1B,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,254,99,0,0.273,0.312,0.199,8,1,20.90%,7.30%,85.1,80,95.3,95.3,28.9,20.00%,0.00%,46.10%,50.00%,100.00%,0.00%,7.10%,-,-,-,-,-,20%,84.60%
1,1318718976,G. Fisher,Garrett Fisher,Fisher,Garrett,C,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,340,85,0,0.224,0.284,0.224,1,0,21.20%,12.50%,93,88.7,97.4,88.7,26.4,0.00%,0.00%,43.20%,84.60%,72.70%,38.50%,11.20%,0.00%,-,33.30%,-,80.00%,50%,74.10%
1,1162606848,T. Gerteisen,Tyler Gerteisen,Gerteisen,Tyler,RF,University of North Florida,UNF,730296832,North Florida,BBC,L,R,411,100,0,0.2,0.238,0.223,3,0,19.10%,8.70%,73.5,70.6,93.2,99.6,-4.2,8.30%,0.00%,46.50%,76.50%,80.80%,22.70%,12.40%,66.70%,0,-,-,70.00%,8%,73.30%
1,1211107072,A. Rodriguez,Alex Rodriguez,Rodriguez,Alex,SS,San Diego State University,SDSU,730218496,San Diego State,BBC,R,R,260,68,0,0.147,0.192,0.057,3,0,39.00%,3.90%,-,-,-,-,-,-,-,56.50%,-,100.00%,-,22.30%,-,-,-,-,-,-,60.50%
1,1341542656,D. Leinenbach,Drew Leinenbach,Leinenbach,Drew,RF,University of North Florida,UNF,730296832,North Florida,BBC,R,R,209,45,1,0.2,0.298,0.247,5,0,33.30%,14.80%,92.7,91.5,94.9,94.9,22.2,33.30%,0.00%,38.80%,50.00%,66.70%,41.70%,12.40%,-,-,-,-,60.00%,0%,67.90%
1,1100794880,P. DAmico,Pat DAmico,DAmico,Pat,1B,Seton Hall University,HALL,730272512,Seton Hall,BBC,R,R,600,134,0,0.224,0.273,0.224,2,1,21.20%,11.50%,85.9,77.6,98.4,99,4.5,23.50%,5.90%,41.20%,66.10%,84.60%,24.30%,8.30%,50.00%,0.138,33.30%,0.05,38.90%,29%,79.80%
1,1087791616,J. Sullivan,Jimmy Sullivan,Sullivan,Jimmy,C,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,L,R,379,90,0,0.256,0.315,0.224,2,1,22.90%,15.60%,79.7,87.9,97.4,93.6,-10,0.00%,0.00%,31.10%,44.40%,75.00%,25.00%,6.30%,50.00%,0.05,100.00%,0,71.40%,17%,79.70%
1,1185656576,B. Willis,Bo Willis,Willis,Bo,C,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,655,164,0,0.262,0.366,0.282,7,11,22.10%,11.10%,89.8,98.7,100.2,100.2,5.6,57.10%,42.90%,45.20%,94.70%,77.80%,29.20%,12.20%,100.00%,0,-,-,28.60%,57%,73.00%
1,1104727808,K. Hopson,Kaden Hopson,Hopson,Kaden,C,UNC Charlotte,CHAR,730214400,Charlotte,BBC,L,R,789,163,0,0.239,0.358,0.315,3,5,17.90%,17.90%,82.8,85.1,97.6,100.9,16.8,26.70%,6.70%,35.60%,67.80%,87.90%,17.80%,7.00%,11.80%,0.284,33.30%,0.279,64.80%,21%,80.40%
1,1170743040,G. Preslar,Grayson Preslar,Preslar,Grayson,OF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,S,R,419,92,0,0.185,0.314,0.222,4,3,31.90%,14.20%,86.7,90.6,97.1,101.1,19.2,30.00%,10.00%,43.90%,62.20%,67.90%,27.60%,15.80%,-,-,100.00%,-,56.30%,20%,64.10%
1,1264001536,J. Hausser,Justin Hausser,Hausser,Justin,1B,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,L,L,332,70,0,0.357,0.403,0.391,3,1,21.70%,13.30%,88.8,60.8,99.8,103.8,9.4,42.90%,14.30%,42.50%,57.10%,75.00%,20.50%,10.20%,14.30%,0.573,-,-,77.80%,29%,75.90%
1,1275803136,Z. Lane,Zach Lane,Lane,Zach,IF,Ball State University,BALL,730195456,Ball State,BBC,R,R,515,134,0,0.239,0.327,0.182,3,5,16.80%,11.20%,70.2,69.3,83.8,83.3,-2.3,10.00%,0.00%,47.80%,86.20%,92.00%,31.50%,7.80%,0.00%,0.122,66.70%,0,70.60%,0%,83.70%
1,1253789184,B. Renfro,Brady Renfro,Renfro,Brady,P,Valparaiso University,VALP,730369536,Valparaiso,BBC,L,L,685,178,0,0.275,0.366,0.328,11,7,19.00%,11.80%,83.5,87.1,97.9,98.7,19.8,33.30%,14.30%,45.10%,83.90%,96.20%,22.10%,8.00%,0.00%,0.417,-,-,80.00%,24%,82.20%
1,1073977344,T. Law,Trey Law,Law,Trey,IF,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,R,381,94,0,0.181,0.207,0.225,2,0,32.70%,7.30%,73.2,88.2,90.5,90.5,1.8,75.00%,0.00%,45.70%,84.60%,90.90%,25.00%,11.50%,-,-,-,-,57.10%,0%,74.70%
1,1092813824,I. Francis,Ian Francis,Francis,Ian,C,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,235,55,0,0.145,0.29,0.159,2,2,31.40%,12.90%,79.3,87.7,93.6,93.6,37.9,0.00%,0.00%,33.20%,35.30%,50.00%,16.10%,8.50%,50.00%,0.014,100.00%,0,20.00%,0%,74.40%
1,1192951552,C. Franken,Chase Franken,Franken,Chase,OF,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,R,262,61,0,0.164,0.238,0.265,2,0,20.80%,15.60%,78.4,74.1,96.3,96.3,1.7,33.30%,33.30%,44.30%,100.00%,70.00%,15.40%,7.30%,66.70%,0,-,-,50.00%,33%,83.60%
1,1139712256,S. Sass,Sammy Sass,Sass,Sammy,C,Wright State University,WRST,5390,Wright State,BBC,R,R,734,217,0,0.281,0.363,0.281,6,9,20.70%,12.50%,88.2,91,102.8,104.3,12.6,15.80%,13.20%,41.30%,66.70%,77.00%,17.70%,6.40%,16.70%,0.172,66.70%,0.133,77.30%,50%,84.50%
1,1139712512,J. Greenwell,Julian Greenwell,Greenwell,Julian,u,Wright State University,WRST,5390,Wright State,BBC,L,L,773,207,0,0.314,0.429,0.352,17,8,16.50%,13.80%,83.6,83.4,102.4,105.6,22.1,39.30%,21.40%,41.50%,71.10%,84.40%,21.20%,7.10%,40.00%,0.208,-,-,42.40%,46%,82.90%
1,1263372288,A. Patrick,Andrew Patrick,Patrick,Andrew,IF,Wright State University,WRST,5390,Wright State,BBC,R,R,642,173,0,0.266,0.37,0.27,9,9,25.00%,12.00%,83.3,89.7,103.8,106.9,23,29.20%,20.80%,43.80%,80.20%,75.40%,23.70%,9.80%,40.00%,0.4,83.30%,0,39.10%,33%,77.60%
1,1263372544,L. Arnold,Luke Arnold,Arnold,Luke,SS,Wright State University,WRST,5390,Wright State,BBC,R,R,182,45,0,0.178,0.278,0.231,1,1,30.40%,16.10%,76.7,83.8,97.5,103,13,25.00%,6.30%,38.50%,65.20%,60.00%,30.60%,13.70%,50.00%,0.035,0.00%,0.957,50.00%,19%,64.30%
1,1276604416,D. Pilolli,Dominic Pilolli,Pilolli,Dominic,OF,North Carolina State University,NCST,730216448,North Carolina State,BBC,L,L,902,180,0,0.261,0.379,0.352,9,9,28.20%,14.50%,88.8,88.8,105.2,111.6,18.8,28.20%,19.40%,40.10%,59.60%,75.50%,25.60%,12.10%,28.60%,0.443,50.00%,0.117,59.80%,50%,69.90%
1,1305989888,J. Luikart,Jay Luikart,Luikart,Jay,P,Wright State University,WRST,5390,Wright State,BBC,L,L,679,204,18,0.299,0.41,0.381,14,10,14.70%,14.70%,86.3,94.4,102.2,105.2,6.6,41.20%,26.50%,44.60%,74.40%,77.00%,24.50%,7.20%,27.30%,0.391,75.00%,0.316,70.40%,38%,83.80%
1,1083612416,P. Tolle,Payton Tolle,Tolle,Payton,P,Wichita State University,WICH,730203904,Wichita State,BBC,L,L,417,104,13,0.308,0.351,0.311,7,3,24.10%,5.40%,91.3,89.7,109.6,109.8,9.5,31.40%,21.60%,50.10%,76.20%,71.90%,33.50%,16.80%,16.70%,0.571,25.00%,0,47.50%,51%,66.50%
1,1075785472,C. Schrier,Cody Schrier,Schrier,Cody,IF,UCLA,UCLA,5048,UCLA,BBC,R,R,1000,258,0,0.298,0.377,0.305,21,9,17.80%,10.40%,87.5,90.6,103.4,106.8,10.9,32.10%,22.40%,45.80%,71.40%,85.50%,27.90%,11.50%,27.80%,0.124,21.40%,0.215,53.50%,50%,74.90%
1,1184455168,M. Knight,Malakhi Knight,Knight,Malakhi,CF,UCLA,UCLA,5048,UCLA,BBC,R,R,459,96,0,0.25,0.306,0.257,5,1,24.80%,8.30%,84.3,86.6,99.5,102.4,8.5,39.20%,17.60%,38.80%,58.50%,83.30%,21.50%,10.50%,16.70%,0.005,60.00%,0.743,38.10%,29%,73.00%
1,1297338112,T. Smith,Tanner Smith,Smith,Tanner,C,Oregon State University,ORST,3111,Oregon State,BBC,R,R,416,95,0,0.232,0.325,0.244,8,3,28.30%,11.50%,80.4,81.7,99.9,102.5,14.3,48.10%,18.50%,41.10%,69.80%,71.70%,21.90%,12.00%,25.00%,0,57.10%,0.328,64.00%,33%,70.80%
1,1142738944,J. Walsh,Jacob Walsh,Walsh,Jacob,1B,University of Oregon,ORE,4807,Oregon,BBC,L,L,889,227,0,0.295,0.355,0.248,18,6,25.50%,9.20%,88,85.4,104.9,109.6,9.5,26.70%,13.30%,46.20%,68.60%,80.90%,30.60%,13.00%,28.60%,0.488,58.30%,0.115,54.70%,40%,71.80%
1,1159334656,J. Heard,Jeffery Heard,Heard,Jeffery,RF,Sacramento State University,SAC,730293760,Sacramento State,BBC,L,L,829,187,0,0.267,0.346,0.3,11,4,21.10%,10.80%,86.1,85.1,99.3,103,18.7,29.10%,10.10%,44.90%,68.50%,82.00%,22.00%,12.10%,28.60%,0.938,40.00%,0.031,60.00%,27%,73.10%
1,1228976896,J. Cassella,Justin Cassella,Cassella,Justin,2B,Elon University,ELON,730252544,Elon,BBC,R,R,414,141,0,0.206,0.307,0.168,6,5,31.10%,12.00%,61.5,90.3,90.3,90.3,-5.8,16.70%,0.00%,36.50%,56.30%,44.40%,37.10%,8.50%,100.00%,0,100.00%,0,53.80%,0%,76.80%
1,1078579712,J. Bant,Jay Bant,Bant,Jay,1B,Monmouth University,MONM,4164,Monmouth,BBC,L,R,260,65,0,0.215,0.316,0.354,1,2,17.30%,13.60%,94.8,95,100.7,100.7,27.6,33.30%,33.30%,44.60%,40.00%,100.00%,27.30%,9.20%,0.00%,-,-,-,33.30%,33%,79.30%
1,1099941120,B. Gerlott,Billy Gerlott,Gerlott,Billy,CF,Penn State University,PSU,5326,Penn State,BBC,R,R,815,190,0,0.237,0.327,0.323,12,6,23.60%,10.50%,86.8,89.2,101.4,104.9,11.4,29.80%,11.90%,40.70%,63.30%,83.20%,18.90%,10.80%,0.00%,0.106,23.10%,0.433,64.80%,31%,73.50%
1,1193039104,C. Pittaro,C.J. Pittaro,Pittaro,C.J.,IF,Penn State University,PSU,5326,Penn State,BBC,L,R,340,80,0,0.237,0.285,0.242,3,0,25.00%,12.00%,79.9,90.1,96,98.5,2.4,25.00%,7.10%,45.90%,73.40%,84.50%,26.10%,10.90%,100.00%,0,50.00%,0.438,61.30%,18%,76.30%
1,1131572736,C. Sheehan,Cole Sheehan,Sheehan,Cole,C,Pepperdine University,PEPP,730338304,Pepperdine,BBC,S,R,401,96,0,0.26,0.3,0.263,1,1,30.00%,10.00%,84,91.2,98.4,105,-4.2,37.80%,16.20%,39.20%,63.40%,82.10%,22.90%,8.70%,0.00%,0.485,0.00%,0.025,70.00%,27%,77.70%
1,1178123008,J. Rubin,Justin Rubin,Rubin,Justin,SS,University of Virginia,UVA,5415,Virginia,BBC,R,R,298,87,0,0.333,0.388,0.315,7,1,6.70%,10.60%,78.4,79,92.6,95,-5,20.00%,5.00%,41.30%,53.10%,84.60%,17.00%,5.70%,25.00%,0.338,100.00%,-,33.30%,5%,86.20%
1,1183838720,T. Clarkson,TJ Clarkson,Clarkson,TJ,TWP,University of Utah,UTAH,730328320,Utah,BBC,L,L,864,185,4,0.286,0.408,0.353,10,11,24.90%,12.40%,88.2,88.3,103.9,106.9,20.2,29.70%,13.50%,41.20%,64.50%,80.80%,27.70%,10.30%,0.00%,0.098,75.00%,0,69.20%,35%,75.00%
1,1333120000,D. Duffalo,Dakota Duffalo,Duffalo,Dakota,RF,University of Utah,UTAH,730328320,Utah,BBC,R,R,470,116,0,0.293,0.349,0.311,7,3,23.00%,4.40%,85.8,86.3,103.8,105.3,15.2,27.80%,11.10%,46.60%,74.70%,85.50%,18.60%,10.90%,0.00%,0.243,50.00%,0.483,52.60%,31%,76.70%
1,1333127680,K. Roberts,Kai Roberts,Roberts,Kai,OF,University of Utah,UTAH,730328320,Utah,BBC,L,R,880,202,0,0.277,0.369,0.304,14,4,26.80%,15.60%,86.6,89.7,101.2,105.6,7.3,57.10%,32.10%,42.70%,82.20%,73.30%,31.00%,13.80%,0.00%,0.078,85.70%,0,41.70%,32%,67.80%
1,1263704064,D. Nevar,Dylan Nevar,Nevar,Dylan,LF,Western Michigan University,WMU,730165248,Western Michigan,BBC,L,L,550,197,6,0.325,0.434,0.373,20,11,16.90%,9.30%,87.7,93.5,103.5,104,11.9,28.60%,28.60%,40.50%,62.50%,85.00%,23.70%,4.40%,-,-,100.00%,0,22.20%,50%,89.20%
1,1263704320,B. Harrity,Brendan Harrity,Harrity,Brendan,3B,Western Michigan University,WMU,730165248,Western Michigan,BBC,S,R,174,68,0,0.206,0.274,0.159,3,3,37.10%,2.90%,78.4,-,95.3,69.1,-8.3,20.00%,0.00%,42.50%,66.70%,58.30%,25.00%,10.90%,0.00%,0.313,-,-,25.00%,20%,74.30%
1,1287278592,C. Sullivan,Cade Sullivan,Sullivan,Cade,1B,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,595,197,0,0.315,0.405,0.232,16,10,22.50%,11.70%,86.7,91.8,98.9,108.5,8.8,33.30%,22.20%,39.50%,57.10%,75.00%,36.60%,5.90%,-,-,0.00%,0,46.70%,33%,85.10%
1,1292741632,J. Swinehart,Josh Swinehart,Swinehart,Josh,1B,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,559,172,0,0.279,0.353,0.328,8,5,24.40%,11.00%,97,-,105.9,105.9,5.2,33.30%,16.70%,38.80%,66.70%,85.00%,19.50%,8.80%,-,-,-,-,12.50%,50%,77.40%
1,1292741888,G. Budig,Greg Budig,Budig,Greg,C,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,238,86,0,0.279,0.357,0.269,9,2,16.20%,9.10%,79.8,89.2,94.2,100.9,4.1,37.50%,12.50%,42.40%,71.40%,100.00%,22.70%,6.70%,-,-,-,-,60.00%,13%,84.20%
1,1213817088,D. Reyes,Daylen Reyes,Reyes,Daylen,IF,UCLA,UCLA,5048,UCLA,BBC,R,R,718,158,0,0.285,0.342,0.284,6,1,15.70%,10.10%,83.3,81.4,96.6,101,7.4,21.90%,6.80%,36.80%,63.50%,98.10%,19.30%,4.90%,12.50%,0.451,0.00%,0.886,66.70%,19%,86.70%
1,1084066560,S. Scott,Spencer Scott,Scott,Spencer,SS,University of Portland,PORT,730360320,Portland,BBC,R,R,367,100,0,0.27,0.332,0.359,2,0,17.10%,16.30%,76.6,56.5,90.5,97.3,1.6,55.60%,11.10%,34.60%,39.30%,81.80%,24.30%,5.70%,33.30%,0.061,-,-,44.40%,11%,83.50%
1,1183710720,J. Holcroft,Jake Holcroft,Holcroft,Jake,OF,University of Portland,PORT,730360320,Portland,BBC,L,L,682,207,0,0.343,0.392,0.292,15,4,19.30%,11.80%,83.7,89.5,99.4,100.1,5.7,33.30%,9.10%,44.10%,72.30%,88.30%,27.50%,5.70%,0.00%,0.443,-,-,72.00%,21%,87.00%
1,1228096512,C. Cooney,Christian Cooney,Cooney,Christian,OF,University of Portland,PORT,730360320,Portland,BBC,R,R,157,47,0,0.34,0.422,0.167,2,3,26.90%,5.80%,69.6,-,97.9,97.9,-18.6,0.00%,0.00%,42.70%,61.50%,81.30%,35.50%,7.00%,-,-,100.00%,-,63.60%,20%,83.60%
1,1282429696,B. Patacsil,Ben Patacsil,Patacsil,Ben,IF,University of Portland,PORT,730360320,Portland,BBC,R,R,475,155,0,0.29,0.347,0.318,7,1,18.20%,10.20%,86.7,83.5,102,104.1,12.4,18.50%,11.10%,40.80%,83.30%,92.50%,24.30%,5.10%,-,-,50.00%,-,70.60%,26%,87.60%
1,1094215936,E. Fewell,Ethan Fewell,Fewell,Ethan,OF,Winthrop University,WIN,730294784,Winthrop,BBC,R,R,396,95,0,0.274,0.374,0.269,3,5,25.70%,12.40%,85.4,91,103.5,103.5,7.7,33.30%,33.30%,42.20%,70.00%,78.60%,16.70%,8.80%,-,-,-,-,33.30%,50%,79.00%
1,1255478016,P. Levin,Peter Levin,Levin,Peter,1B,Harvard University,HARV,5450,Harvard,BBC,R,R,186,57,0,0.211,0.228,0.123,2,0,37.10%,4.80%,90.8,86.8,104.1,104.1,21.9,50.00%,25.00%,57.50%,86.70%,69.20%,61.50%,24.20%,-,-,100.00%,0,31.30%,25%,57.90%
1,1324515584,A. Dolney,Aaron Dolney,Dolney,Aaron,C,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,L,R,668,154,0,0.344,0.444,0.262,12,7,17.60%,13.80%,90.6,-,105.8,105.8,1.4,0.00%,0.00%,39.20%,42.90%,66.70%,30.00%,10.20%,-,-,-,0,33.30%,50%,74.00%
1,1310783744,C. Guy,Colby Guy,Guy,Colby,P,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,259,70,17,0.257,0.297,0.371,0,0,9.30%,12.80%,73,-,76.8,76.8,-9.9,50.00%,0.00%,38.20%,50.00%,100.00%,15.40%,3.50%,0.00%,-,-,-,50.00%,0%,90.90%
1,1210139136,B. McKenzie,Brody McKenzie,McKenzie,Brody,CF,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,360,75,0,0.093,0.237,0.283,1,0,34.30%,11.80%,77.2,76,94.5,96.4,15.2,0.00%,0.00%,34.70%,57.90%,90.90%,24.40%,12.50%,0.00%,-,100.00%,-,20.00%,17%,64.00%
